index,round,team,opponent_team,prev_team_ranking,team_ranking_diff,opponent_ranking,was_home,team_h_score,team_a_score,clean_sheets,goals_scored,season,team_name
307,18,2,4,3.0,-2.0,5.0,False,3,0,False,False,2016-17,BOU
3358,19,14,4,2.0,-3.0,5.0,False,4,2,False,True,2016-17,STO
194,19,4,14,5.0,3.0,2.0,True,4,2,False,True,2016-17,CHE
195,20,4,17,5.0,1.0,4.0,False,2,0,False,False,2016-17,CHE
1310,20,17,4,4.0,-1.0,5.0,True,2,0,True,True,2016-17,TOT
196,21,4,8,5.0,3.0,2.0,False,0,3,True,True,2016-17,CHE
816,21,8,4,2.0,-3.0,5.0,True,0,3,False,False,2016-17,LEI
235,22,7,4,2.0,-3.0,5.0,False,2,0,False,False,2016-17,HUL
197,22,4,7,5.0,3.0,2.0,True,2,0,True,True,2016-17,CHE
198,23,4,9,5.0,1.0,4.0,False,1,1,False,True,2016-17,CHE
388,23,9,4,4.0,-1.0,5.0,True,1,1,False,True,2016-17,LIV
857,25,3,4,3.0,-2.0,5.0,True,1,1,False,True,2016-17,BUR
200,25,4,3,5.0,2.0,3.0,False,1,1,False,True,2016-17,CHE
201,26,4,16,5.0,3.0,2.0,True,3,1,False,True,2016-17,CHE
1427,26,16,4,2.0,-3.0,5.0,False,3,1,False,True,2016-17,SWA
3368,29,14,4,3.0,-2.0,5.0,True,1,2,False,True,2016-17,STO
203,29,4,14,5.0,2.0,3.0,False,1,2,False,True,2016-17,CHE
205,31,4,10,5.0,1.0,4.0,True,2,1,False,True,2016-17,CHE
1003,31,10,4,4.0,-1.0,5.0,False,2,1,False,True,2016-17,MCI
206,32,4,2,5.0,3.0,2.0,False,1,3,False,True,2016-17,CHE
321,32,2,4,2.0,-3.0,5.0,True,1,3,False,True,2016-17,BOU
207,33,4,11,5.0,1.0,4.0,False,2,0,False,False,2016-17,CHE
1599,33,11,4,4.0,-1.0,5.0,True,2,0,True,True,2016-17,MUN
1195,34,13,4,3.0,-2.0,5.0,False,4,2,False,True,2016-17,SOU
208,34,4,13,5.0,2.0,3.0,True,4,2,False,True,2016-17,CHE
287,36,12,4,2.0,-3.0,5.0,False,3,0,False,False,2016-17,MID
210,36,4,12,5.0,3.0,2.0,True,3,0,True,True,2016-17,CHE
211,37,4,19,5.0,2.0,3.0,False,0,1,True,True,2016-17,CHE
1264,37,19,4,3.0,-2.0,5.0,True,0,1,False,False,2016-17,WBA
441,38,15,4,2.0,-3.0,5.0,False,5,1,False,True,2016-17,SUD
213,38,4,15,5.0,3.0,2.0,True,5,1,False,True,2016-17,CHE
796,1,8,7,,,,False,2,1,False,True,2016-17,LEI
214,1,7,8,,,,True,2,1,False,True,2016-17,HUL
1954,2,16,7,3.0,-1.0,4.0,True,0,2,False,False,2016-17,SWA
215,2,7,16,4.0,1.0,3.0,False,0,2,True,True,2016-17,HUL
1571,3,11,7,5.0,1.0,4.0,False,0,1,True,True,2016-17,MUN
216,3,7,11,4.0,-1.0,5.0,True,0,1,False,False,2016-17,HUL
217,4,7,3,4.0,2.0,2.0,False,1,1,False,True,2016-17,HUL
836,4,3,7,2.0,-2.0,4.0,True,1,1,False,True,2016-17,BUR
219,6,7,9,3.0,-1.0,4.0,False,5,1,False,True,2016-17,HUL
371,6,9,7,4.0,1.0,3.0,True,5,1,False,True,2016-17,LIV
221,8,7,2,2.0,-1.0,3.0,False,6,1,False,True,2016-17,HUL
297,8,2,7,3.0,1.0,2.0,True,6,1,False,True,2016-17,BOU
222,9,7,14,2.0,0.0,2.0,True,0,2,False,False,2016-17,HUL
3348,9,14,7,2.0,0.0,2.0,False,0,2,True,True,2016-17,STO
224,11,7,13,2.0,-1.0,3.0,True,2,1,False,True,2016-17,HUL
1174,11,13,7,3.0,1.0,2.0,False,2,1,False,True,2016-17,SOU
415,12,15,7,2.0,0.0,2.0,True,3,0,True,True,2016-17,SUD
225,12,7,15,2.0,0.0,2.0,False,3,0,False,False,2016-17,HUL
226,13,7,19,2.0,-1.0,3.0,True,1,1,False,True,2016-17,HUL
1241,13,19,7,3.0,1.0,2.0,False,1,1,False,True,2016-17,WBA
227,14,7,12,2.0,0.0,2.0,False,1,0,False,False,2016-17,HUL
265,14,12,7,2.0,0.0,2.0,True,1,0,True,True,2016-17,MID
1852,15,5,7,2.0,0.0,2.0,False,3,3,False,True,2016-17,CRY
228,15,7,5,2.0,0.0,2.0,True,3,3,False,True,2016-17,HUL
229,16,7,17,2.0,-2.0,4.0,False,3,0,False,False,2016-17,HUL
1306,16,17,7,4.0,2.0,2.0,True,3,0,True,True,2016-17,TOT
231,18,7,10,2.0,-2.0,4.0,True,0,3,False,False,2016-17,HUL
991,18,10,7,4.0,2.0,2.0,False,0,3,True,True,2016-17,MCI
233,20,7,19,2.0,-1.0,3.0,False,3,1,False,True,2016-17,HUL
1248,20,19,7,3.0,1.0,2.0,True,3,1,False,True,2016-17,WBA
234,21,7,2,2.0,-1.0,3.0,True,3,1,False,True,2016-17,HUL
310,21,2,7,3.0,1.0,2.0,False,3,1,False,True,2016-17,BOU
236,23,7,11,2.0,-2.0,4.0,False,0,0,True,False,2016-17,HUL
1591,23,11,7,4.0,2.0,2.0,True,0,0,True,False,2016-17,MUN
237,24,7,9,2.0,-2.0,4.0,True,2,0,True,True,2016-17,HUL
389,24,9,7,4.0,2.0,2.0,False,2,0,False,False,2016-17,LIV
239,26,7,3,2.0,-1.0,3.0,True,1,1,False,True,2016-17,HUL
858,26,3,7,3.0,1.0,2.0,False,1,1,False,True,2016-17,BUR
240,27,7,8,2.0,-1.0,3.0,False,3,1,False,True,2016-17,HUL
822,27,8,7,3.0,1.0,2.0,True,3,1,False,True,2016-17,LEI
241,28,7,16,2.0,0.0,2.0,True,2,1,False,True,2016-17,HUL
1429,28,16,7,2.0,0.0,2.0,False,2,1,False,True,2016-17,SWA
244,31,7,12,2.0,0.0,2.0,True,4,2,False,True,2016-17,HUL
281,31,12,7,2.0,0.0,2.0,False,4,2,False,True,2016-17,MID
245,32,7,10,2.0,-2.0,4.0,False,3,1,False,True,2016-17,HUL
1004,32,10,7,4.0,2.0,2.0,True,3,1,False,True,2016-17,MCI
246,33,7,14,2.0,-1.0,3.0,False,3,1,False,True,2016-17,HUL
3372,33,14,7,3.0,1.0,2.0,True,3,1,False,True,2016-17,STO
248,35,7,13,2.0,-1.0,3.0,False,0,0,True,False,2016-17,HUL
1196,35,13,7,3.0,1.0,2.0,True,0,0,True,False,2016-17,SOU
438,36,15,7,2.0,0.0,2.0,False,0,2,True,True,2016-17,SUD
249,36,7,15,2.0,0.0,2.0,True,0,2,False,False,2016-17,HUL
251,38,7,17,2.0,-2.0,4.0,True,1,7,False,True,2016-17,HUL
1328,38,17,7,4.0,2.0,2.0,False,1,7,False,True,2016-17,TOT
252,1,12,14,,,,True,1,1,False,True,2016-17,MID
3340,1,14,12,,,,False,1,1,False,True,2016-17,STO
253,2,12,15,3.0,1.0,2.0,False,1,2,False,True,2016-17,MID
405,2,15,12,2.0,-1.0,3.0,True,1,2,False,True,2016-17,SUD
254,3,12,19,3.0,0.0,3.0,False,0,0,True,False,2016-17,MID
2833,3,19,12,3.0,0.0,3.0,True,0,0,True,False,2016-17,WBA
1841,4,5,12,2.0,-1.0,3.0,False,1,2,False,True,2016-17,CRY
255,4,12,5,3.0,1.0,2.0,True,1,2,False,True,2016-17,MID
257,6,12,17,2.0,-2.0,4.0,True,1,2,False,True,2016-17,MID
1296,6,17,12,4.0,2.0,2.0,False,1,2,False,True,2016-17,TOT
261,10,12,2,2.0,-1.0,3.0,True,2,0,True,True,2016-17,MID
299,10,2,12,3.0,1.0,2.0,False,2,0,False,False,2016-17,BOU
984,11,10,12,4.0,2.0,2.0,True,1,1,False,True,2016-17,MCI
262,11,12,10,2.0,-2.0,4.0,False,1,1,False,True,2016-17,MID
264,13,12,8,2.0,0.0,2.0,False,2,2,False,True,2016-17,MID
808,13,8,12,2.0,0.0,2.0,True,2,2,False,True,2016-17,LEI
1178,15,13,12,3.0,1.0,2.0,True,1,0,True,True,2016-17,SOU
266,15,12,13,2.0,-1.0,3.0,False,1,0,False,False,2016-17,MID
381,16,9,12,4.0,2.0,2.0,False,0,3,True,True,2016-17,LIV
267,16,12,9,2.0,-2.0,4.0,True,0,3,False,False,2016-17,MID
268,17,12,16,2.0,0.0,2.0,True,3,0,True,True,2016-17,MID
1418,17,16,12,2.0,0.0,2.0,False,3,0,False,False,2016-17,SWA
269,18,12,3,2.0,0.0,2.0,False,1,0,False,False,2016-17,MID
850,18,3,12,2.0,0.0,2.0,True,1,0,True,True,2016-17,BUR
1587,19,11,12,4.0,2.0,2.0,True,2,1,False,True,2016-17,MUN
270,19,12,11,2.0,-2.0,4.0,False,2,1,False,True,2016-17,MID
271,20,12,8,2.0,0.0,2.0,True,0,0,True,False,2016-17,MID
815,20,8,12,2.0,0.0,2.0,False,0,0,True,False,2016-17,LEI
274,23,12,19,2.0,-1.0,3.0,True,1,1,False,True,2016-17,MID
1251,23,19,12,3.0,1.0,2.0,False,1,1,False,True,2016-17,WBA
275,24,12,17,2.0,-2.0,4.0,False,1,0,False,False,2016-17,MID
1314,24,17,12,4.0,2.0,2.0,True,1,0,True,True,2016-17,TOT
3366,27,14,12,3.0,1.0,2.0,True,2,0,True,True,2016-17,STO
278,27,12,14,2.0,-1.0,3.0,False,2,0,False,False,2016-17,MID
279,29,12,11,2.0,-1.0,3.0,True,1,3,False,True,2016-17,MID
1595,29,11,12,3.0,1.0,2.0,False,1,3,False,True,2016-17,MUN
280,30,12,16,2.0,0.0,2.0,False,0,0,True,False,2016-17,MID
1431,30,16,12,2.0,0.0,2.0,True,0,0,True,False,2016-17,SWA
282,32,12,3,2.0,0.0,2.0,True,0,0,True,False,2016-17,MID
864,32,3,12,2.0,0.0,2.0,False,0,0,True,False,2016-17,BUR
284,34,12,2,2.0,0.0,2.0,False,4,0,False,False,2016-17,MID
323,34,2,12,2.0,0.0,2.0,True,4,0,True,True,2016-17,BOU
436,34,15,12,2.0,0.0,2.0,False,1,0,False,False,2016-17,SUD
285,34,12,15,2.0,0.0,2.0,True,1,0,True,True,2016-17,MID
286,35,12,10,2.0,-2.0,4.0,True,2,2,False,True,2016-17,MID
1007,35,10,12,4.0,2.0,2.0,False,2,2,False,True,2016-17,MCI
1199,37,13,12,3.0,1.0,2.0,False,1,2,False,True,2016-17,SOU
288,37,12,13,2.0,-1.0,3.0,True,1,2,False,True,2016-17,MID
403,38,9,12,4.0,2.0,2.0,True,3,0,True,True,2016-17,LIV
289,38,12,9,2.0,-2.0,4.0,False,3,0,False,False,2016-17,MID
1569,1,11,2,,,,False,1,3,False,True,2016-17,MUN
290,1,2,11,,,,True,1,3,False,True,2016-17,BOU
1840,3,5,2,2.0,0.0,2.0,True,1,1,False,True,2016-17,CRY
292,3,2,5,2.0,0.0,2.0,False,1,1,False,True,2016-17,BOU
293,4,2,19,2.0,-1.0,3.0,True,1,0,True,True,2016-17,BOU
1458,4,19,2,3.0,1.0,2.0,False,1,0,False,False,2016-17,WBA
978,5,10,2,5.0,2.0,3.0,True,4,0,True,True,2016-17,MCI
294,5,2,10,3.0,-2.0,5.0,False,4,0,False,False,2016-17,BOU
1299,9,17,2,4.0,1.0,3.0,False,0,0,True,False,2016-17,TOT
298,9,2,17,3.0,-1.0,4.0,True,0,0,True,False,2016-17,BOU
414,11,15,2,2.0,-1.0,3.0,False,1,2,False,True,2016-17,SUD
300,11,2,15,3.0,1.0,2.0,True,1,2,False,True,2016-17,BOU
3351,12,14,2,3.0,1.0,2.0,True,0,1,False,False,2016-17,STO
301,12,2,14,2.0,-1.0,3.0,False,0,1,True,True,2016-17,BOU
379,14,9,2,5.0,2.0,3.0,False,4,3,False,True,2016-17,LIV
303,14,2,9,3.0,-2.0,5.0,True,4,3,False,True,2016-17,BOU
304,15,2,3,3.0,1.0,2.0,False,3,2,False,True,2016-17,BOU
847,15,3,2,2.0,-1.0,3.0,True,3,2,False,True,2016-17,BUR
305,16,2,8,3.0,1.0,2.0,True,1,0,True,True,2016-17,BOU
811,16,8,2,2.0,-1.0,3.0,False,1,0,False,False,2016-17,LEI
1180,17,13,2,3.0,0.0,3.0,False,1,3,False,True,2016-17,SOU
306,17,2,13,3.0,0.0,3.0,True,1,3,False,True,2016-17,BOU
308,19,2,16,3.0,1.0,2.0,False,0,3,True,True,2016-17,BOU
1420,19,16,2,2.0,-1.0,3.0,True,0,3,False,False,2016-17,SWA
998,25,10,2,4.0,2.0,2.0,False,0,2,True,True,2016-17,MCI
314,25,2,10,2.0,-2.0,4.0,True,0,2,False,False,2016-17,BOU
1254,26,19,2,3.0,1.0,2.0,True,2,1,False,True,2016-17,WBA
315,26,2,19,2.0,-1.0,3.0,False,2,1,False,True,2016-17,BOU
316,27,2,11,2.0,-2.0,4.0,False,1,1,False,True,2016-17,BOU
1594,27,11,2,4.0,2.0,2.0,True,1,1,False,True,2016-17,MUN
1430,29,16,2,3.0,-1.0,4.0,False,2,0,False,False,2016-17,SWA
318,29,2,16,4.0,1.0,3.0,True,2,0,True,True,2016-17,BOU
1191,30,13,2,3.0,0.0,3.0,True,0,0,True,False,2016-17,SOU
319,30,2,13,3.0,0.0,3.0,False,0,0,True,False,2016-17,BOU
396,31,9,2,4.0,1.0,3.0,True,2,2,False,True,2016-17,LIV
320,31,2,9,3.0,-1.0,4.0,False,2,2,False,True,2016-17,BOU
322,33,2,17,2.0,-3.0,5.0,False,4,0,False,False,2016-17,BOU
1322,33,17,2,5.0,3.0,2.0,True,4,0,True,True,2016-17,TOT
437,35,15,2,2.0,-1.0,3.0,True,0,1,False,False,2016-17,SUD
324,35,2,15,3.0,1.0,2.0,False,0,1,True,True,2016-17,BOU
3375,36,14,2,3.0,0.0,3.0,False,2,2,False,True,2016-17,STO
325,36,2,14,3.0,0.0,3.0,True,2,2,False,True,2016-17,BOU
869,37,3,2,2.0,-1.0,3.0,False,2,1,False,True,2016-17,BUR
326,37,2,3,3.0,1.0,2.0,True,2,1,False,True,2016-17,BOU
367,2,9,3,4.0,2.0,2.0,False,2,0,False,False,2016-17,LIV
834,2,3,9,2.0,-2.0,4.0,True,2,0,True,True,2016-17,BUR
368,3,9,17,3.0,-1.0,4.0,False,1,1,False,True,2016-17,LIV
1293,3,17,9,4.0,1.0,3.0,True,1,1,False,True,2016-17,TOT
369,4,9,8,3.0,0.0,3.0,True,4,1,False,True,2016-17,LIV
799,4,8,9,3.0,0.0,3.0,False,4,1,False,True,2016-17,LEI
372,7,9,16,4.0,2.0,2.0,False,1,2,False,True,2016-17,LIV
1408,7,16,9,2.0,-2.0,4.0,True,1,2,False,True,2016-17,SWA
373,8,9,11,4.0,0.0,4.0,True,0,0,True,False,2016-17,LIV
1576,8,11,9,4.0,0.0,4.0,False,0,0,True,False,2016-17,MUN
374,9,9,19,4.0,1.0,3.0,True,2,1,False,True,2016-17,LIV
1463,9,19,9,3.0,-1.0,4.0,False,2,1,False,True,2016-17,WBA
1847,10,5,9,3.0,-2.0,5.0,True,2,4,False,True,2016-17,CRY
375,10,9,5,5.0,2.0,3.0,False,2,4,False,True,2016-17,LIV
377,12,9,13,5.0,2.0,3.0,False,0,0,True,False,2016-17,LIV
1175,12,13,9,3.0,-2.0,5.0,True,0,0,True,False,2016-17,SOU
378,13,9,15,5.0,3.0,2.0,True,2,0,True,True,2016-17,LIV
416,13,15,9,2.0,-3.0,5.0,False,2,0,False,False,2016-17,SUD
383,18,9,14,5.0,2.0,3.0,True,4,1,False,True,2016-17,LIV
3357,18,14,9,3.0,-2.0,5.0,False,4,1,False,True,2016-17,STO
384,19,9,10,5.0,1.0,4.0,True,1,0,True,True,2016-17,LIV
992,19,10,9,4.0,-1.0,5.0,False,1,0,False,False,2016-17,MCI
423,20,15,9,2.0,-3.0,5.0,True,2,2,False,True,2016-17,SUD
385,20,9,15,5.0,3.0,2.0,False,2,2,False,True,2016-17,LIV
386,21,9,11,5.0,1.0,4.0,False,1,1,False,True,2016-17,LIV
1589,21,11,9,4.0,-1.0,5.0,True,1,1,False,True,2016-17,MUN
387,22,9,16,5.0,3.0,2.0,True,2,3,False,True,2016-17,LIV
1423,22,16,9,2.0,-3.0,5.0,False,2,3,False,True,2016-17,SWA
390,25,9,17,4.0,-1.0,5.0,True,2,0,True,True,2016-17,LIV
1315,25,17,9,5.0,1.0,4.0,False,2,0,False,False,2016-17,TOT
391,26,9,8,4.0,2.0,2.0,False,3,1,False,True,2016-17,LIV
821,26,8,9,2.0,-2.0,4.0,True,3,1,False,True,2016-17,LEI
860,28,3,9,2.0,-2.0,4.0,False,2,1,False,True,2016-17,BUR
393,28,9,3,4.0,2.0,2.0,True,2,1,False,True,2016-17,LIV
394,29,9,10,4.0,0.0,4.0,False,1,1,False,True,2016-17,LIV
1001,29,10,9,4.0,0.0,4.0,True,1,1,False,True,2016-17,MCI
3371,32,14,9,3.0,-1.0,4.0,True,1,2,False,True,2016-17,STO
397,32,9,14,4.0,1.0,3.0,False,1,2,False,True,2016-17,LIV
398,33,9,19,4.0,1.0,3.0,False,0,1,True,True,2016-17,LIV
1261,33,19,9,3.0,-1.0,4.0,True,0,1,False,False,2016-17,WBA
1197,36,13,9,3.0,-1.0,4.0,False,0,0,True,False,2016-17,SOU
401,36,9,13,4.0,1.0,3.0,True,0,0,True,False,2016-17,LIV
1012,1,10,15,,,,True,2,1,False,True,2016-17,MCI
404,1,15,10,,,,False,2,1,False,True,2016-17,SUD
406,3,15,13,2.0,0.0,2.0,False,1,1,False,True,2016-17,SUD
1166,3,13,15,2.0,0.0,2.0,True,1,1,False,True,2016-17,SOU
408,5,15,17,2.0,-2.0,4.0,False,1,0,False,False,2016-17,SUD
1295,5,17,15,4.0,2.0,2.0,True,1,0,True,True,2016-17,TOT
1843,6,5,15,3.0,1.0,2.0,False,2,3,False,True,2016-17,CRY
409,6,15,5,2.0,-1.0,3.0,True,2,3,False,True,2016-17,SUD
410,7,15,19,2.0,-1.0,3.0,True,1,1,False,True,2016-17,SUD
1461,7,19,15,3.0,1.0,2.0,False,1,1,False,True,2016-17,WBA
411,8,15,14,2.0,0.0,2.0,False,2,0,False,False,2016-17,SUD
3347,8,14,15,2.0,0.0,2.0,True,2,0,True,True,2016-17,STO
417,14,15,8,2.0,0.0,2.0,True,2,1,False,True,2016-17,SUD
809,14,8,15,2.0,0.0,2.0,False,2,1,False,True,2016-17,LEI
418,15,15,16,2.0,0.0,2.0,False,3,0,False,False,2016-17,SUD
1416,15,16,15,2.0,0.0,2.0,True,3,0,True,True,2016-17,SWA
421,18,15,11,2.0,-2.0,4.0,False,3,1,False,True,2016-17,SUD
1586,18,11,15,4.0,2.0,2.0,True,3,1,False,True,2016-17,MUN
422,19,15,3,2.0,0.0,2.0,False,4,1,False,True,2016-17,SUD
851,19,3,15,2.0,0.0,2.0,True,4,1,False,True,2016-17,BUR
424,21,15,14,2.0,-1.0,3.0,True,1,3,False,True,2016-17,SUD
3360,21,14,15,3.0,1.0,2.0,False,1,3,False,True,2016-17,STO
425,22,15,19,2.0,-1.0,3.0,False,2,0,False,False,2016-17,SUD
1250,22,19,15,3.0,1.0,2.0,True,2,0,True,True,2016-17,WBA
426,23,15,17,2.0,-2.0,4.0,True,0,0,True,False,2016-17,SUD
1313,23,17,15,4.0,2.0,2.0,False,0,0,True,False,2016-17,TOT
428,25,15,13,2.0,0.0,2.0,True,0,4,False,False,2016-17,SUD
1188,25,13,15,2.0,0.0,2.0,False,0,4,True,True,2016-17,SOU
430,27,15,10,2.0,-3.0,5.0,True,0,2,False,False,2016-17,SUD
999,27,10,15,5.0,3.0,2.0,False,0,2,True,True,2016-17,MCI
431,29,15,3,2.0,0.0,2.0,True,0,0,True,False,2016-17,SUD
861,29,3,15,2.0,0.0,2.0,False,0,0,True,False,2016-17,BUR
433,31,15,8,2.0,0.0,2.0,False,2,0,False,False,2016-17,SUD
825,31,8,15,2.0,0.0,2.0,True,2,0,True,True,2016-17,LEI
434,32,15,11,2.0,-2.0,4.0,True,0,3,False,False,2016-17,SUD
1598,32,11,15,4.0,2.0,2.0,False,0,3,True,True,2016-17,MUN
439,37,15,16,2.0,0.0,2.0,True,0,2,False,False,2016-17,SUD
1438,37,16,15,2.0,0.0,2.0,False,0,2,True,True,2016-17,SWA
1955,3,16,8,3.0,1.0,2.0,False,2,1,False,True,2016-17,SWA
798,3,8,16,2.0,-1.0,3.0,True,2,1,False,True,2016-17,LEI
837,5,3,8,2.0,-1.0,3.0,False,3,0,False,False,2016-17,BUR
800,5,8,3,3.0,1.0,2.0,True,3,0,True,True,2016-17,LEI
1574,6,11,8,3.0,0.0,3.0,True,4,1,False,True,2016-17,MUN
801,6,8,11,3.0,0.0,3.0,False,4,1,False,True,2016-17,LEI
1170,7,13,8,3.0,0.0,3.0,False,0,0,True,False,2016-17,SOU
802,7,8,13,3.0,0.0,3.0,True,0,0,True,False,2016-17,LEI
1846,9,5,8,3.0,1.0,2.0,False,3,1,False,True,2016-17,CRY
804,9,8,5,2.0,-1.0,3.0,True,3,1,False,True,2016-17,LEI
1300,10,17,8,4.0,1.0,3.0,True,1,1,False,True,2016-17,TOT
805,10,8,17,3.0,-1.0,4.0,False,1,1,False,True,2016-17,LEI
806,11,8,19,3.0,1.0,2.0,True,1,2,False,True,2016-17,LEI
1465,11,19,8,2.0,-1.0,3.0,False,1,2,False,True,2016-17,WBA
988,15,10,8,4.0,2.0,2.0,False,4,2,False,True,2016-17,MCI
810,15,8,10,2.0,-2.0,4.0,True,4,2,False,True,2016-17,LEI
3356,17,14,8,3.0,1.0,2.0,True,2,2,False,True,2016-17,STO
812,17,8,14,2.0,-1.0,3.0,False,2,2,False,True,2016-17,LEI
1185,22,13,8,2.0,0.0,2.0,True,3,0,True,True,2016-17,SOU
817,22,8,13,2.0,0.0,2.0,False,3,0,False,False,2016-17,LEI
855,23,3,8,2.0,0.0,2.0,True,1,0,True,True,2016-17,BUR
818,23,8,3,2.0,0.0,2.0,False,1,0,False,False,2016-17,LEI
819,24,8,11,2.0,-2.0,4.0,True,0,3,False,False,2016-17,LEI
1592,24,11,8,4.0,2.0,2.0,False,0,3,True,True,2016-17,MUN
1426,25,16,8,2.0,0.0,2.0,True,2,0,True,True,2016-17,SWA
820,25,8,16,2.0,0.0,2.0,False,2,0,False,False,2016-17,LEI
3369,30,14,8,3.0,1.0,2.0,False,2,0,False,False,2016-17,STO
824,30,8,14,2.0,-1.0,3.0,True,2,0,True,True,2016-17,LEI
1262,35,19,8,3.0,0.0,3.0,True,0,1,False,False,2016-17,WBA
829,35,8,19,3.0,0.0,3.0,False,0,1,True,True,2016-17,LEI
1009,37,10,8,4.0,1.0,3.0,True,2,1,False,True,2016-17,MCI
831,37,8,10,3.0,-1.0,4.0,False,2,1,False,True,2016-17,LEI
1327,37,17,8,5.0,2.0,3.0,False,1,6,False,True,2016-17,TOT
832,37,8,17,3.0,-2.0,5.0,True,1,6,False,True,2016-17,LEI
1171,8,13,3,3.0,1.0,2.0,True,3,1,False,True,2016-17,SOU
840,8,3,13,2.0,-1.0,3.0,False,3,1,False,True,2016-17,BUR
1578,10,11,3,3.0,1.0,2.0,True,0,0,True,False,2016-17,MUN
842,10,3,11,2.0,-1.0,3.0,False,0,0,True,False,2016-17,BUR
1848,11,5,3,2.0,0.0,2.0,False,3,2,False,True,2016-17,CRY
843,11,3,5,2.0,0.0,2.0,True,3,2,False,True,2016-17,BUR
844,12,3,19,3.0,0.0,3.0,False,4,0,False,False,2016-17,BUR
1240,12,19,3,3.0,0.0,3.0,True,4,0,True,True,2016-17,WBA
986,13,10,3,4.0,1.0,3.0,False,1,2,False,True,2016-17,MCI
845,13,3,10,3.0,-1.0,4.0,True,1,2,False,True,2016-17,BUR
3353,14,14,3,3.0,1.0,2.0,True,2,0,True,True,2016-17,STO
846,14,3,14,2.0,-1.0,3.0,False,2,0,False,False,2016-17,BUR
1307,17,17,3,4.0,2.0,2.0,True,2,1,False,True,2016-17,TOT
849,17,3,17,2.0,-2.0,4.0,False,2,1,False,True,2016-17,BUR
993,20,10,3,4.0,1.0,3.0,True,2,1,False,True,2016-17,MCI
852,20,3,10,3.0,-1.0,4.0,False,2,1,False,True,2016-17,BUR
1184,21,13,3,3.0,0.0,3.0,False,1,0,False,False,2016-17,SOU
853,21,3,13,3.0,0.0,3.0,True,1,0,True,True,2016-17,BUR
859,27,3,16,3.0,0.0,3.0,False,3,2,False,True,2016-17,BUR
1428,27,16,3,3.0,0.0,3.0,True,3,2,False,True,2016-17,SWA
862,30,3,17,2.0,-3.0,5.0,True,0,2,False,False,2016-17,BUR
1319,30,17,3,5.0,3.0,2.0,False,0,2,True,True,2016-17,TOT
3370,31,14,3,3.0,1.0,2.0,False,1,0,False,False,2016-17,STO
863,31,3,14,2.0,-1.0,3.0,True,1,0,True,True,2016-17,BUR
866,34,3,11,2.0,-2.0,4.0,True,0,2,False,False,2016-17,BUR
1600,34,11,3,4.0,2.0,2.0,False,0,2,True,True,2016-17,MUN
868,36,3,19,2.0,-1.0,3.0,True,2,2,False,True,2016-17,BUR
1263,36,19,3,3.0,1.0,2.0,False,2,2,False,True,2016-17,WBA
977,4,10,11,5.0,0.0,5.0,False,1,2,False,True,2016-17,MCI
1572,4,11,10,5.0,0.0,5.0,True,1,2,False,True,2016-17,MUN
979,6,10,16,5.0,3.0,2.0,False,1,3,False,True,2016-17,MCI
1407,6,16,10,2.0,-3.0,5.0,True,1,3,False,True,2016-17,SWA
980,7,10,17,5.0,0.0,5.0,False,2,0,False,False,2016-17,MCI
1297,7,17,10,5.0,0.0,5.0,True,2,0,True,True,2016-17,TOT
982,9,10,13,5.0,2.0,3.0,True,1,1,False,True,2016-17,MCI
1172,9,13,10,3.0,-2.0,5.0,False,1,1,False,True,2016-17,SOU
983,10,10,19,4.0,2.0,2.0,False,0,4,True,True,2016-17,MCI
1464,10,19,10,2.0,-2.0,4.0,True,0,4,False,False,2016-17,WBA
1849,12,5,10,2.0,-2.0,4.0,True,1,2,False,True,2016-17,CRY
985,12,10,5,4.0,2.0,2.0,False,1,2,False,True,2016-17,MCI
995,22,10,17,4.0,0.0,4.0,True,2,2,False,True,2016-17,MCI
1312,22,17,10,4.0,0.0,4.0,False,2,2,False,True,2016-17,TOT
997,24,10,16,4.0,2.0,2.0,True,2,1,False,True,2016-17,MCI
1425,24,16,10,2.0,-2.0,4.0,False,2,1,False,True,2016-17,SWA
3367,27,14,10,3.0,-2.0,5.0,False,0,0,True,False,2016-17,STO
1000,27,10,14,5.0,2.0,3.0,True,0,0,True,False,2016-17,MCI
1194,33,13,10,3.0,-1.0,4.0,True,0,3,False,False,2016-17,SOU
1005,33,10,13,4.0,1.0,3.0,False,0,3,True,True,2016-17,MCI
1601,34,11,10,4.0,0.0,4.0,False,0,0,True,False,2016-17,MUN
1006,34,10,11,4.0,0.0,4.0,True,0,0,True,False,2016-17,MCI
1010,37,10,19,4.0,1.0,3.0,True,3,1,False,True,2016-17,MCI
1265,37,19,10,3.0,-1.0,4.0,False,3,1,False,True,2016-17,WBA
1013,2,10,14,4.0,2.0,2.0,False,1,4,False,True,2016-17,MCI
3341,2,14,10,2.0,-2.0,4.0,True,1,4,False,True,2016-17,STO
1570,2,11,13,5.0,2.0,3.0,True,2,0,True,True,2016-17,MUN
1165,2,13,11,3.0,-2.0,5.0,False,2,0,False,False,2016-17,SOU
1406,5,16,13,2.0,0.0,2.0,False,1,0,False,False,2016-17,SWA
1168,5,13,16,2.0,0.0,2.0,True,1,0,True,True,2016-17,SOU
1851,14,5,13,2.0,-1.0,3.0,True,3,0,True,True,2016-17,CRY
1177,14,13,5,3.0,1.0,2.0,False,3,0,False,False,2016-17,SOU
